V1,V2,V3
i.69.4.16.079,0,0.079
i.69.4.17.001,0,0.129
i.69.4.17.002,0,0.079
i.69.4.17.003,0,0.033
i.69.4.17.004,0,0.03
i.69.4.17.005,0,0.107
i.69.4.18.001,0,0.015
i.69.4.18.002,0,0.039
i.69.4.18.004,0,0.039
i.69.4.18.006,0,0.041
i.69.4.19.002,0,0.041
i.69.4.19.003,0,0.067
i.69.4.2.001,0,0.068
i.69.4.2.002,0,0.103
i.69.4.2.003,0,0.082
i.69.4.2.004,0,0.016
i.69.4.2.005,0,0.041
i.69.4.2.007,0,0.08
i.69.4.2.009,1,0.12
i.69.4.20.007,0,0.042
i.69.4.20.008,0,0.083
i.69.4.20.009,0,0.08
i.69.4.20.010,0,0.092
i.69.4.20.011,0,0.018
i.69.4.20.013,0,0.018
i.69.4.20.015,0,0.123
i.69.4.21.001,0,0.066
i.69.4.21.002,0,0.042
i.69.4.21.003,0,0.089
i.69.4.21.005,0,0.088
i.69.4.21.007,0,0.046
i.69.4.21.008,0,0.018
i.69.4.21.009,0,0.018
i.69.4.21.010,0,0.005
i.69.4.21.011,0,0.018
i.69.4.21.012,0,0.089
i.69.4.21.013,0,0.089
i.69.4.21.014,0,0.1
i.69.4.21.015,0,0.005
i.69.4.21.016,0,0.018
i.69.4.21.017,0,0.018
i.69.4.21.018,0,0.018
i.69.4.21.019,0,0.047
i.69.4.21.020,0,0.047
i.69.4.21.022,0,0.047
i.69.4.21.023,0,0.018
i.69.4.21.024,0,0.018
i.69.4.21.025,0,0.018
i.69.4.21.028,0,0.018
i.69.4.21.029,0,0.018
i.69.4.21.032,0,0.018
i.69.4.21.033,0,0.018
i.69.4.21.035,0,0.09
i.69.4.21.036,0,0.018
i.69.4.21.040,0,0.067
i.69.4.21.041,0,0.035
i.69.4.21.042,1,0.099
i.69.4.21.048,0,0.045
i.69.4.21.069,0,0.067
i.69.4.21.071,0,0.071
i.69.4.21.073,0,0.079
i.69.4.21.074,0,0.076
i.69.4.21.075,0,0.107
i.69.4.21.078,0,0.076
i.69.4.21.079,0,0.076
i.69.4.22.001,0,0.03
i.69.4.22.002,0,0.016
i.69.4.22.003,0,0.03
i.69.4.22.004,0,0.03
i.69.4.22.005,0,0.082
i.69.4.22.006,0,0.016
i.69.4.22.009,0,0.041
i.69.4.22.011,0,0.045
i.69.4.22.013,0,0.078
i.69.4.22.014,0,0.016
i.69.4.22.015,0,0.03
i.69.4.22.016,0,0.03
i.69.4.22.017,0,0.112
i.69.4.23.010,0,0.041
i.69.4.23.011,0,0.078
i.69.7.181.001,0,0.039
i.69.4.23.013,0,0.042
i.69.4.23.016,0,0.016
i.69.4.23.017,0,0.043
i.69.4.23.018,0,0.054
i.69.4.23.019,0,0.052
i.69.4.23.033,0,0.016
i.69.4.24.001,0,0.063
i.69.4.24.008,0,0.102
i.69.4.24.009,0,0.047
i.69.4.24.010,0,0.087
i.69.4.24.013,0,0.014
i.69.4.24.019,0,0.039
i.69.4.24.025,0,0.002
i.69.4.24.026,0,0.002
i.69.4.24.031,0,0.04
i.69.4.24.034,0,0.041
i.69.4.24.035,0,0.016
i.69.4.24.037,0,0.016
i.69.4.24.038,0,0.016
i.69.4.24.039,0,0.017
i.69.4.24.040,0,0.016
i.69.4.24.041,0,0.016
i.69.4.24.042,0,0.016
i.69.4.24.044,0,0.014
i.69.4.25.001,0,0.075
i.69.4.25.002,0,0.015
i.69.4.25.003,0,0.015
i.69.4.25.006,0,0.098
i.69.4.25.007,0,0.052
i.69.4.25.008,0,0.079
i.69.4.25.009,0,0.03
i.69.4.25.010,0,0.041
i.69.4.25.011,0,0.031
i.69.4.25.012,0,0.016
i.69.4.25.013,0,0.016
i.69.4.25.014,0,0.223
i.69.4.25.021,0,0.035
i.69.7.668.001,0,0.011
i.69.4.25.026,0,0.041
i.69.4.25.027,0,0.03
i.69.4.25.028,0,0.03
i.69.4.25.031,0,0.016
i.69.4.25.032,0,0.048
i.69.4.25.033,0,0.016
i.69.4.65.015,0,0.043
i.69.4.25.035,0,0.016
i.69.4.25.036,0,0.016
i.69.4.25.037,0,0.016
i.69.4.25.038,0,0.03
i.69.4.25.039,0,0.015
i.69.4.25.040,0,0.003
i.69.4.25.041,0,0.003
i.69.4.25.042,0,0.003
i.69.4.25.043,0,0.003
i.69.4.25.046,0,0.003
i.69.4.25.047,0,0.041
i.69.4.25.048,0,0.041
i.69.4.25.049,0,0.016
i.69.4.25.050,0,0.041
i.69.4.25.051,0,0.109
i.69.4.25.053,0,0.086
i.69.4.26.001,1,0.055
i.69.4.26.002,0,0.056
i.69.4.26.005,0,0.04
i.69.4.26.008,0,0.039
i.69.4.26.009,0,0.082
i.69.4.26.011,0,0.034
i.69.4.26.012,0,0.035
i.69.4.26.013,0,0.013
i.69.4.27.001,0,0.015
i.69.4.27.003,0,0.029
i.69.4.27.004,0,0.015
i.69.4.27.005,0,0.039
i.69.4.27.006,0,0.015
i.69.4.27.007,0,0.04
i.69.4.27.008,0,0.03
i.69.4.27.009,0,0.03
i.69.4.28.001,0,0.003
i.69.4.28.002,0,0.003
i.69.4.28.003,0,0.003
i.69.4.28.004,0,0.003
i.69.4.28.005,0,0.023
i.69.4.28.006,0,0.003
i.69.4.29.001,0,0.043
i.69.4.29.002,0,0.016
i.69.4.29.004,0,0.037
i.69.4.29.005,0,0.037
i.69.4.29.006,0,0.014
i.69.4.29.007,0,0.014
i.69.4.29.008,0,0.04
i.69.4.29.009,0,0.04
i.69.4.29.010,0,0.04
i.69.4.29.011,0,0.015
i.69.4.29.012,0,0.075
i.69.4.29.014,0,0.029
i.69.4.29.015,0,0.037
i.69.4.133.015,0,0.069
i.69.4.29.016,0,0.036
i.69.4.29.019,0,0.028
i.69.4.29.021,0,0.021
i.69.4.29.023,0,0.021
i.69.4.29.026,0,0.003
i.69.4.29.027,0,0.003
i.69.4.29.028,0,0.003
i.69.4.29.030,0,0.003
i.69.4.29.031,0,0.003
i.69.4.3.001,1,0.106
i.69.4.3.007,0,0.096
i.69.4.30.001,0,0.149
i.69.4.30.003,0,0.093
i.69.4.31.001,0,0.042
i.69.4.31.004,0,0.041
i.69.4.31.008,0,0.066
i.69.4.31.009,0,0.064
i.69.4.31.010,0,0.041
i.69.4.31.011,0,0.041
i.69.4.31.017,0,0.04
i.69.4.31.018,0,0.016
i.69.4.31.019,0,0.015
i.69.4.32.001,0,0.502
i.69.4.32.003,0,0.326
i.69.4.32.005,0,0.139
i.69.4.33.001,0,0.043
i.69.4.33.003,0,0.035
i.69.4.33.004,0,0.035
i.69.4.33.005,0,0.214
i.69.4.33.006,0,0.076
i.69.4.33.011,0,0.086
i.69.4.33.012,0,0.015
i.69.4.33.013,0,0.015
i.69.4.33.014,0,0.031
i.69.4.34.001,0,0.234
i.69.4.34.012,0,0.022
i.69.4.34.016,0,0.063
i.69.4.34.017,0,0.055
i.69.4.34.022,0,0.107
i.69.4.34.024,0,0.047
i.69.4.34.025,0,0.018
i.69.4.34.026,0,0.047
i.69.4.34.027,0,0.018
i.69.4.34.028,0,0.035
i.69.4.34.029,0,0.045
i.69.4.34.031,0,0.081
i.69.4.34.033,0,0.083
i.69.4.35.001,0,0.05
i.69.4.35.002,0,0.029
i.69.4.35.007,0,0.032
i.69.4.36.004,0,0.035
i.69.4.36.005,1,0.032
i.69.4.36.007,0,0.016
i.69.4.36.008,0,0.016
i.69.4.36.009,0,0.016
i.69.4.36.010,0,0.078
i.69.4.37.007,0,0.253
i.69.4.37.015,0,0.07
i.69.4.37.016,0,0.066
i.69.4.37.017,0,0.055
i.69.4.37.018,0,0.055
i.69.4.37.019,0,0.059
i.69.4.37.020,0,0.049
i.69.4.37.022,0,0.042
i.69.4.37.024,0,0.044
i.69.4.38.001,0,0.042
i.69.4.38.002,0,0.039
i.69.4.38.003,0,0.039
i.69.4.39.001,0,0.04
i.69.4.39.002,0,0.04
i.69.4.4.001,1,2.025
i.69.4.100.001,0,0.045
i.69.4.4.002,0,0.149
i.69.4.4.006,0,0.108
i.69.4.4.009,1,0.327
i.69.4.4.010,0,0.977
i.69.4.4.014,0,0.15
i.69.4.4.016,0,0.089
i.69.4.4.017,0,0.098
i.69.4.4.019,0,0.25
i.69.4.4.020,0,0.066
i.69.4.4.021,0,0.066
i.69.4.4.023,0,0.066
i.69.4.4.024,0,0.066
i.69.4.4.025,0,0.066
i.69.4.4.028,1,0.119
i.69.4.4.031,0,0.048
i.69.4.4.032,0,0.054
i.69.4.4.033,0,0.053
i.69.4.4.034,1,0.053
i.69.4.4.035,0,0.053
i.69.4.4.037,0,0.05
i.69.4.4.040,0,0.043
i.69.4.4.041,0,0.042
i.69.4.4.044,0,0.041
i.69.4.4.048,0,0.08
i.69.4.4.053,0,0.041
i.69.4.4.054,0,0.079
i.69.4.4.055,0,0.041
i.69.4.4.056,0,0.041
i.69.4.4.057,0,0.041
i.69.4.4.059,0,0.041
i.69.4.4.060,0,0.043
i.69.4.4.063,0,0.041
i.69.4.4.064,0,0.041
i.69.4.4.065,0,0.037
i.69.4.4.068,0,0.044
i.69.4.4.069,0,0.087
i.69.4.4.070,0,0.044
i.69.4.4.071,0,0.042
i.69.4.4.072,0,0.086
i.69.4.4.078,0,0.045
i.69.4.4.090,0,0.063
i.69.4.40.001,0,0.043
i.69.4.40.003,0,0.039
i.69.4.40.004,0,0.04
i.69.4.40.005,0,0.039
i.69.4.40.006,0,0.041
i.69.4.41.001,0,0.041
i.69.4.41.002,0,0.04
i.69.4.41.003,0,0.04
i.69.4.41.004,0,0.04
i.69.4.42.001,0,0.039
i.69.4.42.002,0,0.061
i.69.4.42.003,0,0.041
i.69.4.42.005,0,0.041
i.69.4.42.006,0,0.041
i.69.4.42.010,0,0.041
i.69.4.43.001,0,0.092
i.69.4.43.004,0,0.042
i.69.4.43.009,0,0.041
i.69.4.43.010,1,0.044
i.69.4.43.012,0,0.043
i.69.4.43.013,0,0.082
i.69.4.43.015,0,0.04
i.69.4.43.016,0,0.04
i.69.4.43.017,0,0.04
i.69.4.43.018,0,0.041
i.69.4.43.019,0,0.04
i.69.4.44.003,0,0.043
i.69.4.44.006,0,0.042
i.69.4.44.007,0,0.042
i.69.4.44.008,0,0.042
i.69.4.44.009,0,0.042
i.69.4.44.012,0,0.041
i.69.4.44.016,0,0.04
i.69.4.44.018,0,0.04
i.69.4.44.023,0,0.039
i.69.4.44.025,0,0.04
i.69.4.44.026,0,0.04
i.69.4.44.032,0,0.04
i.69.4.44.033,0,0.04
i.69.4.45.004,0,0.035
i.69.4.45.005,0,0.043
i.69.4.45.007,0,0.044
i.69.4.46.001,0,0.067
i.69.4.46.002,0,0.04
i.69.4.46.003,0,0.04
i.69.4.46.005,0,0.04
i.69.4.46.006,0,0.04
i.69.4.46.008,0,0.04
i.69.4.46.009,1,0.136
i.69.4.47.001,0,0.031
i.69.4.47.007,0,0.041
i.69.4.47.009,0,0.041
i.69.4.47.010,0,0.041
i.69.4.47.011,0,0.041
i.69.4.47.013,0,0.042
i.69.4.47.015,0,0.042
i.69.4.47.016,0,0.042
i.69.4.47.017,0,0.03
i.69.4.48.001,0,0.119
i.69.4.48.007,0,0.069
i.69.4.48.013,0,0.071
i.69.4.48.018,0,0.069
i.69.4.48.021,1,0.089
i.69.4.48.023,0,0.076
i.69.4.48.027,0,0.119
i.69.4.48.029,0,0.45
i.69.4.48.030,1,0.203
i.69.4.48.031,0,0.071
i.69.4.48.032,0,0.082
i.69.4.48.033,0,0.07
i.69.4.48.034,0,0.07
i.69.4.48.038,0,0.07
i.69.4.48.039,0,0.063
i.69.4.48.045,0,0.064
i.69.4.48.046,0,0.064
i.69.7.285.003,0,0.054
i.69.4.48.051,0,0.056
i.69.4.49.001,0,0.099
i.69.4.5.001,0,0.039
i.69.4.5.002,0,0.039
i.69.4.5.003,0,0.039
i.69.4.5.004,0,0.039
i.69.4.5.005,0,0.039
i.69.4.5.007,0,0.04
i.69.4.5.008,0,0.04
i.69.4.5.009,0,0.04
i.69.4.5.010,0,0.04
i.69.4.5.011,0,0.04
i.69.4.5.014,0,0.04
i.69.4.5.015,0,0.04
i.69.4.5.016,0,0.04
i.69.4.5.017,0,0.077
i.69.4.5.018,0,0.04
i.69.4.5.020,0,0.04
i.69.4.5.021,0,0.04
i.69.4.5.022,0,0.04
i.69.4.5.024,0,0.04
i.69.4.5.025,0,0.041
i.69.4.5.027,0,0.04
i.69.4.5.031,0,0.084
i.69.4.5.033,1,0.117
i.69.4.5.034,0,0.058
i.69.4.5.035,0,0.043
i.69.4.5.036,0,0.043
i.69.4.5.037,0,0.043
i.69.4.5.038,0,0.043
i.69.4.5.039,0,0.043
i.69.4.5.043,0,0.067
i.69.4.5.044,0,0.161
i.69.4.5.045,0,0.049
i.69.4.5.047,0,0.048
i.69.4.5.050,0,0.047
i.69.4.5.051,0,0.047
i.69.4.5.052,0,0.046
i.69.4.5.053,0,0.046
i.69.4.5.056,0,0.043
i.69.4.5.057,0,0.046
i.69.4.5.058,0,0.045
i.69.4.5.061,0,0.042
i.69.4.5.063,0,0.041
i.69.4.5.064,0,0.021
i.69.4.5.065,0,0.04
i.69.4.5.066,0,0.04
i.69.4.5.067,0,0.04
i.69.4.5.068,0,0.04
i.69.4.5.069,0,0.021
i.69.4.5.070,0,0.039
i.69.4.5.071,0,0.015
i.69.4.50.001,0,0.024
i.69.4.50.003,0,0.067
i.69.4.50.004,0,0.04
i.69.4.50.005,0,0.04
i.69.4.51.001,0,0.039
i.69.4.51.004,0,0.039
i.69.4.51.005,0,0.039
i.69.4.51.007,0,0.039
i.69.4.51.009,0,0.039
i.69.4.51.010,0,0.045
i.69.4.52.002,0,0.006
i.69.4.52.003,0,0.006
i.69.4.52.004,0,0.006
i.69.4.52.005,0,0.029
i.69.4.52.006,0,0.029
i.69.4.52.009,0,0.029
i.69.4.52.010,0,0.029
i.69.4.52.011,0,0.03
i.69.4.52.012,0,0.006
i.69.4.52.013,0,0.006
i.69.4.52.014,0,0.046
i.69.4.52.015,0,0.03
i.69.4.52.016,0,0.03
i.69.4.52.017,0,0.031
i.69.4.52.018,0,0.03
i.69.4.52.019,0,0.006
i.69.4.54.001,0,0.124
i.69.4.54.004,0,0.081
i.69.4.54.007,0,0.082
i.69.4.54.011,0,0.096
i.69.4.54.017,1,0.478
i.69.4.56.001,0,0.082
i.69.4.56.003,0,0.031
i.69.4.56.005,0,0.016
i.69.4.56.008,0,0.018
i.69.4.56.009,0,0.016
i.69.4.56.012,1,0.016
i.69.4.56.013,1,0.022
i.69.4.56.016,0,0.019
i.69.4.56.019,0,0.066
i.69.4.56.026,0,0.201
i.69.4.57.002,0,0.114
i.69.4.57.003,0,0.056
i.69.4.57.006,0,0.129
i.69.4.57.007,0,0.133
i.69.4.58.001,0,0.05
i.69.4.59.003,0,0.003
i.69.4.59.004,0,0.003
i.69.4.59.006,0,0.003
i.69.4.59.007,0,0.071
i.69.4.6.001,0,0.079
i.69.4.6.005,0,0.04
i.69.4.6.006,0,0.046
i.69.4.6.007,0,0.046
i.69.4.6.009,0,0.041
i.69.4.6.011,0,0.041
i.69.4.6.013,0,0.043
i.69.4.6.015,0,0.204
i.69.4.6.019,0,0.138
i.69.4.6.021,0,0.089
i.69.4.6.024,0,0.115
i.69.4.6.028,0,0.094
i.69.4.6.030,0,0.418
i.69.4.6.032,0,0.186
i.69.4.6.033,0,0.337
i.69.4.6.034,0,0.478
i.69.4.60.003,0,0.04
i.69.4.60.006,0,0.205
i.69.4.61.007,0,0.017
i.69.4.61.009,0,0.017
i.69.4.62.001,0,0.044
i.69.4.62.002,1,0.03
i.69.4.62.003,0,0.029
i.69.4.62.005,0,0.029
i.69.4.62.006,0,0.029
i.69.4.62.007,0,0.029
i.69.4.63.001,0,0.043
i.69.4.63.007,1,0.066
i.69.4.63.008,0,0.063
i.69.4.63.010,0,0.069
i.69.4.63.011,0,0.181
i.69.4.64.001,0,0.059
i.69.4.64.007,1,0.09
i.69.4.65.003,0,0.029
i.69.4.65.004,0,0.029
i.69.4.65.007,0,0.029
i.69.4.65.010,0,0.027
i.69.4.65.011,0,0.028
i.69.4.65.012,0,0.027
i.69.4.65.024,0,0.028
i.69.4.65.025,0,0.028
i.69.4.65.031,0,0.03
i.69.4.65.032,0,0.041
i.69.4.66.001,0,0.092
i.69.4.66.004,0,0.054
i.69.4.67.001,1,0.077
i.69.4.67.003,0,0.05
i.69.4.67.004,0,0.052
i.69.4.67.006,0,0.086
i.69.4.67.007,0,0.043
i.69.4.67.008,0,0.086
i.69.4.67.010,0,0.093
i.69.4.67.012,0,0.043
i.69.4.68.001,0,0.042
i.69.4.68.004,0,0.128
i.69.4.68.005,0,0.04
i.69.4.68.006,0,0.04
i.69.4.68.007,0,0.04
i.69.4.68.008,0,0.04
i.69.4.68.009,0,0.04
i.69.4.68.010,0,0.04
i.69.4.68.011,0,0.04
i.69.4.68.013,0,0.04
i.69.4.68.014,0,0.039
i.69.4.68.015,0,0.039
i.69.4.68.017,0,0.047
i.69.4.68.018,0,0.039
i.69.4.68.019,0,0.039
i.69.4.68.020,0,0.039
i.69.4.68.021,0,0.039
i.69.4.7.001,1,0.242
i.69.4.7.007,0,0.13
i.69.4.7.008,0,0.042
i.69.4.7.009,0,0.031
i.69.4.7.010,0,0.016
i.69.4.7.011,0,0.042
i.69.4.7.013,0,0.083
i.69.4.7.015,0,0.041
i.69.4.7.016,1,0.015
i.69.4.7.017,0,0.024
i.69.4.7.018,0,0.03
i.69.4.7.020,0,0.082
i.69.4.7.021,0,0.04
i.69.4.7.022,0,0.04
i.69.4.7.023,0,0.04
i.69.4.7.024,0,0.04
i.69.4.7.025,0,0.04
i.69.4.7.026,0,0.077
i.69.4.7.029,0,0.039
i.69.4.7.031,0,0.04
i.69.4.7.032,0,0.021
i.69.4.7.033,0,0.04
i.69.4.7.034,0,0.079
i.69.4.7.035,0,0.042
i.69.4.7.037,0,0.017
i.69.4.7.038,0,0.042
i.69.4.7.039,0,0.042
i.69.4.7.041,0,0.023
i.69.4.7.043,0,0.089
i.69.4.7.045,0,0.047
i.69.4.7.047,0,0.046
i.69.4.7.048,1,0.051
i.69.4.7.049,0,0.018
i.69.4.7.050,0,0.043
i.69.4.7.052,0,0.047
i.69.4.7.053,0,0.047
i.69.4.7.054,0,0.048
i.69.4.7.055,0,0.048
i.69.4.7.056,0,0.099
i.69.4.7.057,0,0.047
i.69.4.7.058,0,0.047
i.69.4.7.059,0,0.048
i.69.4.101.007,0,0.039
i.69.4.7.061,0,0.051
i.69.4.7.069,0,0.548
i.69.4.7.070,0,0.086
i.69.4.7.072,0,0.062
i.69.4.7.073,0,0.085
i.69.4.70.005,0,0.047
i.69.4.70.009,0,0.043
i.69.4.73.003,0,0.016
i.69.4.74.002,0,0.015
i.69.4.74.003,0,0.015
i.69.4.74.005,0,0.015
i.69.4.74.006,0,0.015
i.69.4.74.007,0,0.015
i.69.4.74.008,0,0.016
i.69.4.74.011,0,0.016
i.69.4.74.013,0,0.016
i.69.4.74.014,0,0.102
i.69.4.75.001,0,0.015
i.69.4.75.002,0,0.015
i.69.4.75.003,0,0.029
i.69.4.75.004,0,0.164
i.69.4.76.002,0,0.106
i.69.4.77.001,0,0.066
i.69.4.77.005,0,0.055
i.69.4.77.006,0,0.057
i.69.4.77.007,0,0.049
i.69.4.77.010,0,0.049
i.69.4.77.012,0,0.051
i.69.4.77.015,0,0.049
i.69.4.77.016,0,0.044
i.69.4.78.001,0,0.031
i.69.4.78.002,0,0.015
i.69.4.78.004,0,0.029
i.69.4.78.006,0,0.074
i.69.4.78.007,0,0.017
i.69.4.78.008,0,0.016
i.69.4.78.009,0,0.04
i.69.4.78.011,0,0.044
i.69.4.79.002,0,0.016
i.69.4.8.001,0,0.068
i.69.4.8.007,0,0.042
i.69.4.8.011,0,0.022
i.69.4.8.012,0,0.021
i.69.4.8.013,0,0.021
i.69.4.8.015,0,0.021
i.69.4.8.016,0,0.021
i.69.4.8.019,0,0.021
i.69.4.8.020,0,0.021
i.69.4.8.022,0,0.047
i.69.4.8.024,0,0.021
i.69.4.8.025,0,0.126
i.69.4.80.002,0,0.015
i.69.4.80.003,0,0.04
i.69.4.80.009,0,0.016
i.69.4.80.011,0,0.018
i.69.4.81.002,0,0.015
i.69.4.82.001,0,0.041
i.69.4.82.002,0,0.029
i.69.4.83.001,0,0.029
i.69.4.83.002,0,0.003
i.69.4.83.004,0,0.003
i.69.4.83.005,0,0.003
i.69.4.83.006,0,0.023
i.69.4.83.008,0,0.086
i.69.4.84.001,0,0.042
i.69.4.84.008,0,0.035
i.69.4.86.001,0,0.034
i.69.4.86.006,0,0.003
i.69.4.86.007,0,0.003
i.69.4.86.008,0,0.024
i.69.4.87.001,0,0.107
i.69.4.87.002,0,0.029
i.69.4.87.003,0,0.029
i.69.4.87.005,0,0.029
i.69.4.87.006,0,0.015
i.69.4.88.001,0,0.02
i.69.4.88.004,0,0.043
i.69.4.88.006,0,0.042
i.69.4.88.011,0,0.043
i.69.4.88.012,0,0.044
i.69.4.88.015,0,0.06
i.69.4.89.013,0,0.138
i.69.4.9.001,0,0.201
i.69.4.9.004,0,0.041
i.69.4.9.005,0,0.04
i.69.4.9.006,0,0.041
i.69.4.9.008,0,0.036
i.69.4.9.009,0,0.024
i.69.4.9.012,0,0.097
i.69.4.9.014,1,0.098
i.69.4.9.016,0,0.152
i.69.4.9.020,0,0.14
i.69.4.9.021,0,0.197
i.69.4.9.024,0,0.061
i.69.4.9.025,0,0.129
i.69.4.9.027,0,0.147
i.69.4.90.001,0,0.301
i.69.4.90.003,0,0.074
i.69.4.91.008,0,0.073
i.69.4.91.009,0,0.07
i.69.4.91.024,0,0.188
i.69.4.91.027,0,0.137
i.69.4.92.001,0,0.015
i.69.4.92.004,0,0.04
i.69.4.92.005,0,0.076
i.69.4.93.001,0,0.183
i.69.4.93.002,0,0.074
i.69.4.93.006,0,0.039
i.69.4.94.001,0,0.16
i.69.4.94.004,0,0.039
i.69.4.95.001,0,0.082
i.69.4.95.006,0,0.079
i.69.4.95.013,0,0.039
i.69.4.96.001,0,0.045
i.69.4.96.006,0,0.045
i.69.4.97.001,0,0.058
i.69.4.97.006,0,0.046
i.69.4.98.001,0,0.092
i.69.4.98.002,0,0.018
i.69.4.98.003,0,0.034
i.69.4.98.004,0,0.119
i.69.4.98.005,0,0.086
i.69.4.98.006,0,0.126
i.69.4.98.007,0,0.082
i.69.4.98.008,0,0.032
i.69.4.99.003,0,0.03
i.69.4.99.005,0,0.077
i.69.4.99.006,1,0.077
i.69.4.99.007,0,0.077
i.69.4.99.012,0,0.04
i.69.4.99.013,0,0.043
i.69.7.1012.001,0,0.016
i.69.7.1015.001,0,0.071
i.69.7.1016.001,1,0.07
i.69.7.160.001,0,0.039
i.69.7.160.002,0,0.038
i.69.7.160.003,0,0.039
i.69.7.161.001,0,0.051
i.69.7.161.002,0,0.076
i.69.7.223.003,0,0.108
i.69.7.161.003,0,0.055
i.69.7.161.004,0,0.069
i.69.7.164.001,0,0.039
i.69.7.165.001,0,0.038
i.69.7.166.001,0,0.038
i.69.7.166.003,0,0.039
i.69.7.166.004,0,0.039
i.69.7.172.001,0,0.015
i.69.7.180.003,0,0.035
i.69.7.183.001,0,0.039
i.69.7.183.002,0,0.031
i.69.7.184.001,0,0.015
i.69.7.184.004,0,0.016
i.69.7.184.005,0,0.016
i.69.7.184.006,0,0.016
i.69.7.185.001,0,0.003
i.69.7.185.002,0,0.015
i.69.7.186.001,0,0.015
i.69.7.186.002,0,0.015
i.69.7.186.003,0,0.006
i.69.7.186.005,0,0.015
i.69.7.186.006,0,0.015
i.69.7.186.007,0,0.016
i.69.7.186.008,0,0.022
i.69.7.186.011,0,0.003
i.69.7.186.012,0,0.015
i.69.7.186.013,0,0.016
i.69.7.186.014,0,0.029
i.69.7.189.001,0,0.016
i.69.7.19.001,0,0.027
i.69.7.190.001,0,0.074
i.69.7.191.001,0,0.016
i.69.7.193.001,0,0.003
i.69.7.194.001,0,0.029
i.69.7.195.001,0,0.029
i.69.7.196.001,0,0.015
i.69.7.197.001,0,0.03
i.69.7.198.001,0,0.015
i.69.7.199.001,0,0.039
i.69.7.199.002,0,0.015
i.69.7.199.003,0,0.015
i.69.7.20.002,0,0.041
i.69.7.200.002,0,0.015
i.69.7.200.003,0,0.015
i.69.7.200.005,0,0.003
i.69.7.201.001,0,0.029
i.69.7.202.001,0,0.015
i.69.7.207.001,0,0.015
i.69.7.207.002,0,0.029
i.69.7.207.003,0,0.003
i.69.7.208.001,0,0.029
i.69.7.21.001,0,0.1
i.69.7.21.002,0,0.006
i.69.7.21.004,0,0.03
i.69.7.21.006,0,0.075
i.69.7.21.008,0,0.015
i.69.7.21.012,0,0.075
i.69.7.21.013,0,0.039
i.69.7.211.001,0,0.039
i.69.7.213.001,0,0.015
i.69.7.220.002,0,0.006
i.69.7.220.003,0,0.006
i.69.7.223.002,0,0.076
i.69.7.223.004,0,0.003
i.69.7.223.005,0,0.023
i.69.7.223.006,0,0.015
i.69.7.223.008,0,0.015
i.69.7.223.009,0,0.006
i.69.7.226.001,0,0.029
i.69.7.226.002,0,0.074
i.69.7.230.002,0,0.015
i.69.7.230.004,0,0.015
i.69.7.231.001,0,0.003
i.69.7.232.001,0,0.029
i.69.7.232.002,0,0.015
i.69.7.232.003,0,0.033
i.69.7.233.003,0,0.042
i.69.7.234.001,0,0.003
i.69.7.234.002,0,0.076
i.69.7.234.003,0,0.039
i.69.7.234.005,0,0.018
i.69.7.236.001,0,0.015
i.69.7.238.001,0,0.003
i.69.7.238.004,0,0.015
i.69.7.239.001,0,0.024
i.69.7.241.001,0,0.04
i.69.7.245.001,0,0.041
i.69.7.245.003,0,0.029
i.69.7.245.004,0,0.003
i.69.7.246.002,0,0.081
i.69.7.250.001,0,0.015
i.69.7.251.001,0,0.016
i.69.7.258.001,0,0.06
i.69.7.258.002,0,0.077
i.69.7.258.003,0,0.003
i.69.7.259.002,0,0.077
i.69.7.260.001,0,0.022
i.69.7.260.003,0,0.031
i.69.7.262.001,0,0.003
i.69.7.266.003,0,0.003
i.69.7.266.010,0,0.006
i.69.7.277.002,0,0.006
i.69.7.280.001,0,0.04
i.69.7.281.001,0,0.041
i.69.7.281.002,0,0.003
i.69.7.282.001,0,0.003
i.69.7.283.003,0,0.016
i.69.7.284.001,0,0.003
i.69.7.290.006,0,0.065
i.69.7.293.005,0,0.016
i.69.7.296.001,0,0.044
i.69.7.297.001,0,0.015
i.69.7.302.002,0,0.039
i.69.7.303.002,0,0.129
i.69.7.303.004,0,0.016
i.69.7.303.005,0,0.04
i.69.7.303.006,0,0.015
i.69.7.303.007,0,0.015
i.69.7.303.008,0,0.041
i.69.7.303.009,0,0.015
i.69.7.303.011,0,0.029
i.69.7.303.014,0,0.003
i.69.7.303.015,0,0.003
i.69.7.303.018,0,0.003
i.69.7.303.019,0,0.031
i.69.7.303.020,0,0.003
i.69.7.304.001,0,0.055
i.69.7.305.001,0,0.038
i.69.7.305.002,0,0.048
i.69.7.305.003,0,0.003
i.69.7.306.001,0,0.015
i.69.7.307.001,0,0.065
i.69.7.307.005,0,0.04
i.69.7.308.001,0,0.039
i.69.7.309.001,0,0.015
i.69.7.310.001,0,0.003
i.69.7.310.002,0,0.003
i.69.7.310.004,0,0.029
i.69.7.310.005,0,0.015
i.69.7.310.006,0,0.005
i.69.7.311.001,0,0.003
i.69.7.311.002,0,0.029
i.69.7.312.001,0,0.003
i.69.7.312.006,0,0.003
i.69.7.313.001,0,0.003
i.69.7.313.002,0,0.058
i.69.7.313.003,0,0.023
i.69.7.313.004,0,0.015
i.69.7.313.005,0,0.016
i.69.7.313.006,0,0.003
i.69.7.314.001,0,0.003
i.69.7.315.001,1,0.016
